wine_image,name,year,price,bodyPercent,Tanning,Acidic,compareFoods,rating,about_wine,Winery,Type,NewBodyPercent,NewTanning,NewAcidic,Grape_Type,Alcohol,Allergy
https://images.vivino.com/thumbs/yeUikMFOR2KSBMQ7pKVI9A_pb_x600.png,"Château Graves de Pez
Saint-Estèphe 2013",2013,$35.42,69.1002%;,76.2206%;,74.3995%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château Graves de Pez'], ['Grapes', '100% Cabernet Sauvignon'], ['France', 'Bordeaux', 'Médoc', 'Saint-Estèphe'], ['Wine style', 'Bordeaux Saint-Estèphe'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It delivers aromas and flavors of ripe cherries, plum, tobacco, mineral and a herbal edge. Full-bodied with a velvety texture that shows nice structure and balance, ending with a long, chewy finish']]", Château Graves de Pez,red,69.1002,76.2206,74.3995,"[' 100% Cabernet Sauvignon', ' ']", 13%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/JxnTJ8OCSGi7Bw9aFCKQUw_pb_x600.png,"Château Lécuyer
Pomerol 2019",2019,$75.67,74.844%;,54.7435%;,54.4811%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château Lécuyer'], ['Grapes', 'Cabernet Franc, Merlot'], ['France', 'Bordeaux', 'Libournais', 'Pomerol'], ['Wine style', 'Bordeaux Pomerol'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork'], ['Wine description', 'Elegant, harmonious. Great aromatic complexity, tannins with power and velvety down a nice long finish.']]", Château Lécuyer,red,74.844,54.7435,54.4811,"[' Cabernet Franc', ' Merlot', ' ']", 14%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/eEebgvybQjWErGOiUMvasQ_pb_x600.png,"Château La Croix du Casse
Pomerol 2016",2016,$56.92,72.8073%;,53.9399%;,52.673%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château La Croix du Casse'], ['Grapes', 'Cabernet Sauvignon, Cabernet Franc, Malbec, Merlot, Petit Verdot'], ['France', 'Bordeaux', 'Libournais', 'Pomerol'], ['Wine style', 'Bordeaux Pomerol'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'A deep red colour. The nose has toasty oak, with ripe but crunchy black fruits, especially black cherries, and minerals. The palate at first seems to be lacking in body, a touch thin and dominated by tannins.']]", Château La Croix du Casse,red,72.8073,53.9399,52.673,"[' Cabernet Sauvignon', ' Cabernet Franc', ' Malbec', ' Merlot', ' Petit Verdot', ' ']", 13%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/7ej8JaCITSmL7qfHpTMYSA_pb_x600.png,"Château Le Gay
Manoir de Gay Pomerol 2018",2018,$49.92,76.7969%;,53.9679%;,52.253%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château Le Gay'], ['Grapes', '100% Merlot'], ['France', 'Bordeaux', 'Libournais', 'Pomerol'], ['Wine style', 'Bordeaux Pomerol'], ['Alcohol content', '15%'], ['Allergens', 'Contains sulfites']]", Château Le Gay,red,76.7969,53.9679,52.253,"[' 100% Merlot', ' ']", 15%,"["" 'Contains sulfites']]""]"
https://images.vivino.com/thumbs/octoi-X0S_KGIpkAyt5o9g_pb_x600.png,"Château Fonplégade
Saint-Émilion Grand Cru (Grand Cru Classé) 2018",2018,$75.83,74.5063%;,55.0255%;,52.4645%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château Fonplégade'], ['Grapes', '90% Merlot, 10% Cabernet Franc'], ['France', 'Bordeaux', 'Libournais', 'Saint-Émilion', 'Saint-Émilion Grand Cru'], ['Wine style', 'Bordeaux Saint-Émilion'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Its sophisticated signature minerality, as well as its sweet tannins and soft, velvety mouthfeel. Though our old-vine fruit forms the rich, compelling core of Château Fonplégade, a modest amount of grapes from somewhat younger vines is also incorporated in the blend, adding voluptuous black fruit notes and tannic structure.']]", Château Fonplégade,red,74.5063,55.0255,52.4645,"[' 90% Merlot', ' 10% Cabernet Franc', ' ']", 14%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/2amQyr3ZR0atpJ0ZUHNzkQ_pb_x600.png,"Château La Grave (Trigant de Boisset)
Pomerol 2015",2015,$83.33,72.1947%;,52.0681%;,52.3262%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château La Grave (Trigant de Boisset)'], ['Grapes', '100% Merlot'], ['France', 'Bordeaux', 'Libournais', 'Pomerol'], ['Wine style', 'Bordeaux Pomerol'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens'], ['Wine description', 'Black cherry with a hint of smoke fades into a light red berry character with an easy going, cherry finish.']]", Château La Grave (Trigant de Boisset),red,72.1947,52.0681,52.3262,"[' 100% Merlot', ' ']", 14.5%,"["" 'Contains sulfites"", ' egg allergens', "" milk allergens']"", ' ']"
https://images.vivino.com/thumbs/O4e2DlxNTieRru7u1ymtVw_pb_x600.png,"Domaine de Chevalier
Pessac-Léognan (Grand Cru Classé de Graves) 2000",2000,$199.99,71.3108%;,74.1572%;,74.0983%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Domaine de Chevalier'], ['Grapes', '100% Grenache'], ['France', 'Bordeaux', 'Graves', 'Pessac-Léognan'], ['Wine style', 'Bordeaux Pessac-Léognan'], ['Alcohol content', '15%'], ['Allergens', 'Contains sulfites']]", Domaine de Chevalier,red,71.3108,74.1572,74.0983,"[' 100% Grenache', ' ']", 15%,"["" 'Contains sulfites']]""]"
https://images.vivino.com/thumbs/F-kdjMeiT5SzCcd0FTs1VA_pb_x600.png,"Château Fonroque
Saint-Émilion Grand Cru (Grand Cru Classé) 2017",2017,$69.99,71.7822%;,57.1861%;,53.5095%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château Fonroque'], ['Grapes', '100% Merlot'], ['France', 'Bordeaux', 'Libournais', 'Saint-Émilion', 'Saint-Émilion Grand Cru'], ['Wine style', 'Bordeaux Saint-Émilion'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'The color is deep red. The nose is deep, marked by black fruits mixed with floral notes. Some very subtle woody notes complete the nose. The first taste is nice, sweet and deep at the same time, it goes on a juicy structure with body, it is refined with a velvety palate. The finish is very fresh, dense, persistent on a brilliant fruit associated with mineral notes.']]", Château Fonroque,red,71.7822,57.1861,53.5095,"[' 100% Merlot', ' ']", 13.5%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/cSHAXbDHTvysN7LNLnssZg_pb_x600.png,"Château Brane-Cantenac
Margaux (Grand Cru Classé) 2019",2019,$99.95,60.7749%;,62.7071%;,70.6552%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château Brane-Cantenac'], ['Grapes', '55% Cabernet Sauvignon, 40% Merlot, 5% Cabernet Franc'], ['France', 'Bordeaux', 'Médoc', 'Margaux'], ['Wine style', 'Bordeaux Margaux'], ['Alcohol content', '12.5%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork']]", Château Brane-Cantenac,red,60.7749,62.7071,70.6552,"[' 55% Cabernet Sauvignon', ' 40% Merlot', ' 5% Cabernet Franc', ' ']", 12.5%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/HMgTa8LGQXGC4MQze0nV7w_pb_x600.png,"Château Léoville Las Cases
Saint-Julien (Grand Cru Classé) 2017",2017,$360,62.1058%;,64.1958%;,72.0269%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château Léoville Las Cases'], ['Grapes', '79% Cabernet Sauvignon, 11% Cabernet Franc, 10% Merlot'], ['France', 'Bordeaux', 'Médoc', 'Saint-Julien'], ['Wine style', 'Bordeaux Saint-Julien'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork']]", Château Léoville Las Cases,red,62.1058,64.1958,72.0269,"[' 79% Cabernet Sauvignon', ' 11% Cabernet Franc', ' 10% Merlot', ' ']", 13.5%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/AlJU_NEET5SJ1shXdo2dcg_pb_x600.png,"Château Angelus
Le Carillon d’Angélus Saint-Émilion Grand Cru 2016",2016,$136.99,70.4438%;,54.7917%;,53.1508%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château Angelus'], ['Grapes', '100% Merlot'], ['France', 'Bordeaux', 'Libournais', 'Saint-Émilion', 'Saint-Émilion Grand Cru'], ['Wine style', 'Bordeaux Saint-Émilion'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites'], ['Wine description', ""Château Angélus has a second wine named Le Carillon d’Angélus. It was first made in 1987 and accounts for 20 to 30% of the estate’s total production, depending on the year. It is blended from varying proportions of Merlot, Cabernet Franc and Cabernet Sauvignon that are partly picked on unclassified plots with clayey limestone and clayey sandy limestone soils. The vines are cared for in exactly the same way as those used to make the main wine. The same attention is paid to detail and selection during the harvest and winemaking as for the main wine. It is also aged in barrels, but not for so long and only half the wood is new in order to suit the wine's specific requirements. Le Carillon d’Angélus therefore has its own identity and style. It is made to be kept for the mid-term and displays enjoyable fruit aromas of plum and sour cherry and has velvet-smooth tannins.""]]", Château Angelus,red,70.4438,54.7917,53.1508,"[' 100% Merlot', ' ']", 14%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/hUMIPR9KTVK0g0Tw8lpuOQ_pb_x600.png,"Château Lagrange
Saint-Julien (Grand Cru Classé) 2009",2009,$152.83,62.2981%;,65.4726%;,73.362%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château Lagrange'], ['Grapes', '73% Cabernet Sauvignon, 27% Merlot'], ['France', 'Bordeaux', 'Médoc', 'Saint-Julien'], ['Wine style', 'Bordeaux Saint-Julien'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens']]", Château Lagrange,red,62.2981,65.4726,73.362,"[' 73% Cabernet Sauvignon', ' 27% Merlot', ' ']", 13.5%,"["" 'Contains sulfites"", ' egg allergens', "" milk allergens']]""]"
https://images.vivino.com/thumbs/95oAL3DoSMmBmEXSFRhkQw_pb_x600.png,"Château l'Eglise-Clinet
Pomerol 2017",2017,$551,73.1683%;,56.716%;,53.3947%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.4,"[['Winery', ""Château l'Eglise-Clinet""], ['Grapes', 'Cabernet Franc, Merlot'], ['France', 'Bordeaux', 'Libournais', 'Pomerol'], ['Wine style', 'Bordeaux Pomerol'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens'], ['Bottle closure', 'Cork']]"," ""Château lEglise-Clinet""",red,73.1683,56.716,53.3947,"[' Cabernet Franc', ' Merlot', ' ']", 13%,"["" 'Contains sulfites"", ' egg allergens', "" milk allergens']"", ' ']"
https://images.vivino.com/thumbs/YdASXaiWSwi1tXzIiERjow_pb_x600.png,"Gracia
Les Angelots de Gracia Saint-Émilion 2011",2011,$170,72.1484%;,58.0222%;,54.1157%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.4,"[['Winery', 'Gracia'], ['Grapes', 'Cabernet Franc, Merlot, Cabernet Sauvignon'], ['France', 'Bordeaux', 'Libournais', 'Saint-Émilion'], ['Wine style', 'Bordeaux Saint-Émilion'], ['Allergens', 'Contains sulfites']]", Gracia,red,72.1484,58.0222,54.1157,"[' Cabernet Franc', ' Merlot', ' Cabernet Sauvignon', ' ']", Contains sulfites,
https://images.vivino.com/thumbs/Ww1qwHmtTHei5DlWDtViDw_pb_x600.png,"Château Cheval Blanc
Le Petit Cheval Saint-Émilion Grand Cru 2007",2007,$444,68.8355%;,53.2012%;,53.3096%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.4,"[['Winery', 'Château Cheval Blanc'], ['Grapes', '60% Merlot, 40% Cabernet Franc'], ['France', 'Bordeaux', 'Libournais', 'Saint-Émilion', 'Saint-Émilion Grand Cru'], ['Wine style', 'Bordeaux Saint-Émilion'], ['Allergens', 'Contains sulfites']]", Château Cheval Blanc,red,68.8355,53.2012,53.3096,"[' 60% Merlot', ' 40% Cabernet Franc', ' ']", Contains sulfites,
https://images.vivino.com/thumbs/D1WLInX3TW6raI_WKZ25fA_pb_x600.png,"Vieux Château Certan
Pomerol 1998",1998,$875,70.4169%;,53.215%;,52.1907%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.4,"[['Winery', 'Vieux Château Certan'], ['Grapes', 'Cabernet Sauvignon, Cabernet Franc, Merlot'], ['France', 'Bordeaux', 'Libournais', 'Pomerol'], ['Wine style', 'Bordeaux Pomerol'], ['Alcohol content', '12.5%'], ['Allergens', 'Contains sulfites']]", Vieux Château Certan,red,70.4169,53.215,52.1907,"[' Cabernet Sauvignon', ' Cabernet Franc', ' Merlot', ' ']", 12.5%,"["" 'Contains sulfites']]""]"
https://images.vivino.com/thumbs/xbwven-3Szu2xNSxD6N9lQ_pb_x600.png,"Château Trotanoy
Pomerol 2019",2019,$700,71.2762%;,56.0283%;,52.5233%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.4,"[['Winery', 'Château Trotanoy'], ['Grapes', '90% Merlot, 10% Cabernet Franc'], ['France', 'Bordeaux', 'Libournais', 'Pomerol'], ['Wine style', 'Bordeaux Pomerol'], ['Alcohol content', '15%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork']]", Château Trotanoy,red,71.2762,56.0283,52.5233,"[' 90% Merlot', ' 10% Cabernet Franc', ' ']", 15%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/95oAL3DoSMmBmEXSFRhkQw_pb_x600.png,"Château l'Eglise-Clinet
Pomerol 2018",2018,$674,73.1683%;,56.716%;,53.3947%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.4,"[['Winery', ""Château l'Eglise-Clinet""], ['Grapes', 'Cabernet Franc, Merlot'], ['France', 'Bordeaux', 'Libournais', 'Pomerol'], ['Wine style', 'Bordeaux Pomerol'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens']]"," ""Château lEglise-Clinet""",red,73.1683,56.716,53.3947,"[' Cabernet Franc', ' Merlot', ' ']", 14%,"["" 'Contains sulfites"", ' egg allergens', "" milk allergens']]""]"
https://images.vivino.com/thumbs/6WtXmMShRc2fFzFEUKL3PA_pb_x600.png,"Château Pavie Decesse
Saint-Émilion Grand Cru (Grand Cru Classé) 2001",2001,$431,73.5087%;,55.7346%;,52.0973%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.4,"[['Winery', 'Château Pavie Decesse'], ['Grapes', 'Cabernet Franc, Merlot'], ['France', 'Bordeaux', 'Libournais', 'Saint-Émilion', 'Saint-Émilion Grand Cru'], ['Wine style', 'Bordeaux Saint-Émilion'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Massive, round and silky, Pavia Decesse 2008 offers a bit more finesse and freshness than its predecessor. With aromas of cherries, black fruit and smoky notes, the mouth of a great affection plays his bold and depth to delight our taste buds. It is structured and amplitude amazing.']]", Château Pavie Decesse,red,73.5087,55.7346,52.0973,"[' Cabernet Franc', ' Merlot', ' ']", 13.5%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/D1WLInX3TW6raI_WKZ25fA_pb_x600.png,"Vieux Château Certan
Pomerol 1990",1990,$875,70.4169%;,53.215%;,52.1907%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.4,"[['Winery', 'Vieux Château Certan'], ['Grapes', 'Cabernet Sauvignon, Cabernet Franc, Merlot'], ['France', 'Bordeaux', 'Libournais', 'Pomerol'], ['Wine style', 'Bordeaux Pomerol'], ['Alcohol content', '15%'], ['Allergens', 'Contains sulfites']]", Vieux Château Certan,red,70.4169,53.215,52.1907,"[' Cabernet Sauvignon', ' Cabernet Franc', ' Merlot', ' ']", 15%,"["" 'Contains sulfites']]""]"
