,wine_image,name,year,price,bodyPercent,Sugar,Acidic,compareFoods,rating,about_wine,Winery,Type,Grape_Type,Alcohol
1595,https://images.vivino.com/thumbs/R8m75ofWSNajLLlk-hMaNw_pb_x600.png,"Jean Noël Gagnard
Chassagne-Montrachet 1er Cru 'Les Petits Clos' 2020",2020,$203.67,68.727%;,0%;,47.7382%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.5,"[['Winery', 'Jean Noël Gagnard'], ['Grapes', 'Chardonnay'], [""Chassagne-Montrachet 1er Cru 'Les Petits Clos'""], ['Wine style', 'Burgundy Côte de Beaune White'], ['Allergens', 'Contains sulfites']]", Jean Noël Gagnard,white,"[' Chardonnay', ' ']", Contains sulfites
1596,https://images.vivino.com/thumbs/upj_csvpTCuxQCbIr2lGPg_pb_x600.png,"Jean Noël Gagnard
Chassagne-Montrachet 1er Cru 'Les Caillerets' Blanc 2018",2018,$220.55,62.9708%;,11.6515%;,49.9204%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.5,"[['Winery', 'Jean Noël Gagnard'], ['Grapes', '100% Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Chassagne-Montrachet', 'Chassagne-Montrachet Premier Cru', ""Chassagne-Montrachet 1er Cru 'Cailleret'""], ['Wine style', 'Burgundy Côte de Beaune White'], ['Allergens', 'Contains sulfites']]", Jean Noël Gagnard,white,"[' 100% Chardonnay', ' ']", Contains sulfites
1597,https://images.vivino.com/thumbs/qVoGZzxFRiqYfqAGD1HxQQ_pb_x600.png,"M. Chapoutier
Ermitage l'Ermite Blanc 2015",2015,$730,59.7141%;,24.9283%;,26.7347%;,"['https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/17_hardcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.5,"[['Winery', 'M. Chapoutier'], ['Grapes', '100% Marsanne'], ['France', 'Rhone Valley', 'Northern Rhône', 'Hermitage'], ['Wine style', 'Northern Rhône White'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Colour: bright straw yellow. Clear. ', 'Nose: complex aromas of vanilla, almonds, dried fruit and lime. ', 'A marked minerality (very typical of the soil). ', 'Palate: rich wine of great roundness. ', 'An elegant balance enhanced by a slight bitterness finish.']]", M. Chapoutier,white,"[' 100% Marsanne', ' ']", 13%
1598,https://images.vivino.com/thumbs/zNP61ryJRLW4zEHp94gK5w_pb_x600.png,"Domaine Rapet
Corton-Charlemagne Grand Cru 2019",2019,$200.55,61.1519%;,13.4938%;,49.961%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.5,"[['Winery', 'Domaine Rapet'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Corton Grand Cru', 'Corton-Charlemagne Grand Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites']]", Domaine Rapet,white,"[' Chardonnay', ' ']", 13.5%
1599,https://images.vivino.com/thumbs/BsYhhr_ETyGD43nivDaTHA_pb_x600.png,"Domaine des Comtes Lafon
Meursault-Porusots Premier Cru 2019",2019,$530.95,56.7418%;,12.7673%;,50.2825%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.5,"[['Winery', 'Domaine des Comtes Lafon'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Meursault', 'Meursault Premier Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'The 2013 Meursault 1er Cru Porusots has a lifted bouquet with flinty notes emerging with aeration, a neatly attired Porosuts, straitlaced and focused. The palate has a lot of tension on the entry, lime zest and orange sorbet notes lining the tensile finish that shows very good persistence. This is like the talented but quiet student who rarely puts up his or her hand: no need to show off, the quality is all there.']]", Domaine des Comtes Lafon,white,"[' Chardonnay', ' ']", 14%
1600,https://images.vivino.com/thumbs/qhSRAmvISw-I2Wbf1XeDMA_pb_x600.png,"Domaine Jean-Louis Chave
L'Hermitage Blanc 2019",2019,$383.50,59.5334%;,22.6777%;,26.4655%;,"['https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/17_hardcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.5,"[['Winery', 'Domaine Jean-Louis Chave'], ['Grapes', '100% Marsanne'], ['France', 'Rhone Valley', 'Northern Rhône', 'Hermitage'], ['Wine style', 'Northern Rhône White'], ['Allergens', 'Contains sulfites']]", Domaine Jean-Louis Chave,white,"[' 100% Marsanne', ' ']", Contains sulfites
1601,https://images.vivino.com/thumbs/5MfQTH7JTdeDryjCCTAnxg_pb_x600.png,"Domaine Roulot
Corton-Charlemagne Grand Cru 2019",2019,$825.95,60.1052%;,3.41688%;,43.9403%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.5,"[['Winery', 'Domaine Roulot'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Corton Grand Cru', 'Corton-Charlemagne Grand Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Allergens', 'Contains sulfites']]", Domaine Roulot,white,"[' Chardonnay', ' ']", Contains sulfites
1602,https://images.vivino.com/thumbs/xeS4Hn7UT26VVO8IicZUhg_pb_x600.png,"Château de Meursault
Meursault Premier Cru Les Charmes Dessus 2018",2018,$188.75,54.7493%;,9.74397%;,52.1476%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.5,"[['Winery', 'Château de Meursault'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Meursault', 'Meursault Premier Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites']]", Château de Meursault,white,"[' Chardonnay', ' ']", 13.5%
1603,https://images.vivino.com/thumbs/2o630TI8RfeISJzqclesLg_pb_x600.png,"Domaine Dujac
Puligny-Montrachet Les Folatieres 1er Cru 2021",2021,$353.95,57.4474%;,4.83561%;,53.2208%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.5,"[['Winery', 'Domaine Dujac'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Puligny-Montrachet', 'Puligny-Montrachet Premier Cru', ""Puligny-Montrachet 1er Cru 'Les Folatières'""], ['Wine style', 'Burgundy Côte de Beaune White'], ['Allergens', 'Contains sulfites']]", Domaine Dujac,white,"[' Chardonnay', ' ']", Contains sulfites
1604,https://images.vivino.com/thumbs/8UJCVdBiRTKm9LMYcZHAsQ_pb_x600.png,"Louis Latour
Corton-Charlemagne Grand Cru 2019",2019,$309.95,62.7514%;,8.30625%;,47.1261%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.5,"[['Winery', 'Louis Latour'], ['Grapes', '100% Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Corton Grand Cru', 'Corton-Charlemagne Grand Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It is beautiful yellow in colour with light golden tints. Powerful aromas of fresh almond emerge accompanied by nice mellow oaky notes. It is an ample wine with good length.']]", Louis Latour,white,"[' 100% Chardonnay', ' ']", 14%
1605,https://images.vivino.com/thumbs/xeS4Hn7UT26VVO8IicZUhg_pb_x600.png,"Château de Meursault
Meursault Premier Cru Les Charmes Dessus 2016",2016,$152.99,54.7493%;,9.74397%;,52.1476%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.5,"[['Winery', 'Château de Meursault'], ['Grapes', '100% Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Meursault', 'Meursault Premier Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites']]", Château de Meursault,white,"[' 100% Chardonnay', ' ']", 13.5%
1606,https://images.vivino.com/thumbs/BoK75CoMRcCPnrynHcydfQ_pb_x600.png,"Domaine Blain-Gagnard
Bâtard-Montrachet Grand Cru 2021",2021,$458.84,62.6908%;,7.59518%;,47.5346%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.5,"[['Winery', 'Domaine Blain-Gagnard'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Puligny-Montrachet', 'Bâtard-Montrachet Grand Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites']]", Domaine Blain-Gagnard,white,"[' Chardonnay', ' ']", 13.5%
1607,https://images.vivino.com/thumbs/Fk62hC1ARGyFuriaO4ZtWA_pb_x600.png,"Domaine Marc Morey & Fils
Chassagne-Montrachet 1er Cru 'Les Vergers' 2019",2019,$136.49,62.002%;,7.94528%;,51.6424%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.5,"[['Winery', 'Domaine Marc Morey & Fils'], ['Grapes', '100% Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Chassagne-Montrachet', 'Chassagne-Montrachet Premier Cru', ""Chassagne-Montrachet 1er Cru 'Les Vergers'""], ['Wine style', 'Burgundy Côte de Beaune White'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Bold and robust wine, full-bodied with aromas of dried fruit; mineral and harmonious.']]", Domaine Marc Morey & Fils,white,"[' 100% Chardonnay', ' ']", Contains sulfites
1608,https://images.vivino.com/thumbs/WwsTLq0oQTGtKnwZTSfCOA_pb_x600.png,"Domaine Ponsot
Corton-Charlemagne Grand Cru 2020",2020,$662.54,60.7922%;,6.58615%;,46.8573%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.5,"[['Winery', 'Domaine Ponsot'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Corton Grand Cru', 'Corton-Charlemagne Grand Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Allergens', 'Contains sulfites']]", Domaine Ponsot,white,"[' Chardonnay', ' ']", Contains sulfites
1609,https://images.vivino.com/thumbs/K3N0EZYBQeWunDuzNC0Dug_pb_x600.png,"M. Chapoutier
Ermitage de l'Orée 2009",2009,$393.74,56.0011%;,24.07%;,27.1535%;,"['https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/17_hardcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.5,"[['Winery', 'M. Chapoutier'], ['Grapes', '100% Marsanne'], ['France', 'Rhone Valley', 'Northern Rhône', 'Hermitage'], ['Wine style', 'Northern Rhône White'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Colour: Brilliant and golden.', 'Nose: Mineral, white fleshed fruits, dried apricot, slight musk scent.', 'Mouth: Well-balanced, fruity, apple compote, acidity contributing to a pleasantly fresh taste. An agreeable vanilla touch to woody notes.']]", M. Chapoutier,white,"[' 100% Marsanne', ' ']", 14.5%
1610,https://images.vivino.com/thumbs/wY3TYkjxQOWo2eGvz_aDnQ_pb_x600.png,"Domaine Leflaive
Puligny-Montrachet 1er Cru 'Clavoillon' 2020",2020,$414.74,61.5053%;,8.6515%;,50.6215%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.5,"[['Winery', 'Domaine Leflaive'], ['Grapes', '100% Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Puligny-Montrachet', 'Puligny-Montrachet Premier Cru', ""Puligny-Montrachet 1er Cru 'Clavaillon'""], ['Wine style', 'Burgundy Côte de Beaune White'], ['Allergens', 'Contains sulfites']]", Domaine Leflaive,white,"[' 100% Chardonnay', ' ']", Contains sulfites
1611,https://images.vivino.com/thumbs/aLNwnjBITTG9-cAzFA8xCw_pb_x600.png,"Clos de la Chapelle
Corton Charlemagne Grand Cru 2020",2020,$211.04,54.0949%;,5.57905%;,49.5361%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.5,"[['Winery', 'Clos de la Chapelle'], ['Grapes', '100% Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Corton Grand Cru', 'Corton-Charlemagne Grand Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Allergens', 'Contains sulfites'], ['Wine description', 'A beautiful golden color leads to exotic aromas of citrus, pear and peach. The full rich body possesses a stony minerality that leads to a very long finish.']]", Clos de la Chapelle,white,"[' 100% Chardonnay', ' ']", Contains sulfites
1612,https://images.vivino.com/thumbs/DigWsrFQTQWPiI-olMdSgA_pb_x600.png,"Domaine Pierre Ravaut
Corton-Charlemagne Grand Cru 2022",2022,$199.49,64.8406%;,14.2114%;,53.255%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.5,"[['Winery', 'Domaine Pierre Ravaut'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Corton Grand Cru', 'Corton-Charlemagne Grand Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Allergens', 'Contains sulfites']]", Domaine Pierre Ravaut,white,"[' Chardonnay', ' ']", Contains sulfites
1613,https://images.vivino.com/thumbs/J-HgpZ0TQcuiDwzt7kvRdA_pb_x600.png,"Domaine Henri Boillot
Puligny-Montrachet 1er Cru 'Clos de La Mouchère' (Monopole) 2017",2017,$329.99,64.1978%;,9.4601%;,50.9676%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.5,"[['Winery', 'Domaine Henri Boillot'], ['Grapes', '100% Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Puligny-Montrachet', 'Puligny-Montrachet Premier Cru', ""Puligny-Montrachet 1er Cru 'Clos de la Mouchère'""], ['Wine style', 'Burgundy Côte de Beaune White'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites']]", Domaine Henri Boillot,white,"[' 100% Chardonnay', ' ']", 13%
